review_id,user_id,business_id,stars,date
YgRYF7sdB5Cz0VeN4ypFZg,3pTFL6QT5HCt5KprTQJnFA,UX3eq0WsVva-cqlVrzyzFg,5.0,2017-07-10 04:16:19
OZj16mQNrxl8CrfPxPUPTw,-tz9i4wSQg4vSQzAA5Svqg,FHNIvNgh3fS7VZQq2Y3dsA,5.0,2018-05-01 00:32:02
v2X14gO5jY00t7_8OaHp1Q,83Ri6AVgFk0F6VNfkE1ykA,oaboaRBUgGjbo2kfUIKDLQ,4.0,2017-08-31 23:26:04
Puhh8vZF_AjpRoLocRHGTQ,_w0xsy33d1nrM5GjRi9Q9Q,T-uphPk44OFt6sR8F-0uHA,3.0,2017-02-20 23:37:27
Ohl3ASB0MsU7r7hj53UMnw,OUgJ_sAe9H9j-7lUfx6MMw,SlLfWzeYOrVBxCd-0QILZQ,5.0,2018-02-14 19:23:19
MyF_s_vWfzbSTZ2q5JWCiQ,gR4OyZCKOQXYzVfMMwnb2w,ugSVRAKO6mxvsrElFg8USw,5.0,2017-03-05 18:16:21
kjv471hemCeqIDeIaitCaw,AIK6SKYpyIwZk34QQmjnog,cx2fwY66_xTNFo0p2EEC4g,3.0,2017-03-29 23:07:59
aUDC2tvHrAhrN2L3l2H1sQ,DZO2lmlHi41X19g9U44I1w,A2q7d-CBM2-81tVkmS4JMw,4.0,2017-07-09 18:47:22
zjBtHups7ONivPkF6x8mHg,BWCfrCgPHdOMV9zYr4eFrg,69MquJNC3BpgOZvHtutZ-w,5.0,2018-01-22 06:20:15
eMDL-CEzNlOpYMT3mMxqGQ,GQi4YwVhb-YWJhazvOegDQ,V378VWx4D8BstWNRFwDULg,4.0,2017-08-31 03:20:16
0T2m-IWi5glPuVSPzeYOUw,fdFgZQQYQJeEAshH4lxSfQ,PPcKiRY_-QoOx9JxPK01VQ,4.0,2017-06-28 23:16:41
TXX2cM9C7bB20V3N_ZP20A,dTeD511nGduqZ1dI-w4X0A,1aj1hnqPt3rqoB8tVRHLEA,5.0,2017-10-25 16:48:40
PytRggzI7hlcZtc61hX2bQ,zRqz5MK-Tmve2lPY60kR3g,68ThEdiK0eWCEgGEmV9Tng,3.0,2018-06-10 20:53:08
_UOeqJdYsWt6ZX99CWV2TQ,fen9BWC39ul9SJZfQ-onpg,AP_sb7dETsflRNNkJinYUQ,4.0,2018-04-29 12:01:28
khhKYfrJcmPDh01wL5xu5A,VVN2AiwlANZJdYleGKwtxQ,g04aAvgol7IW8buqSbT4xA,5.0,2018-05-30 16:46:19
wl61Nvbo5ACnxpLXfUvhPw,kUfKfSmhtKaW_m0039edYg,dpwkz52tHB2MCPv53I2aRA,5.0,2017-11-07 20:09:42
iRF2WzscWuvHgBj-xuDNfQ,PA7wh5pQK6NuqlxTGXyvYA,-kY_HDP7IMvGl-kBIZVU4A,5.0,2017-10-05 13:16:07
CzyOv_aCYBlMxLO-Tw4vgA,bDwue8Qnl-Cqri3B7T6qyQ,j9Kaj_6tSeXmVMYCgZithg,4.0,2018-03-24 21:36:24
-Gag_O6ljgQj0KwdwvaleQ,fKSNLdHvMw_Nu3YPmf4DAw,VJEzpfLs_Jnzgqh5A_FVTg,5.0,2018-02-04 05:07:46
FmSUlg-Q2NAN5btBel0jKA,fR6okm5po3RGOTbl-uwDqw,gUyfJlJRxu1fHuZ4dpBheQ,2.0,2017-01-16 01:16:25
B8NBk1aNmx0fIPTwTr5Mvw,6wRHe58b9X1mP7C86agykw,vfmHUg7jWnfzLb90vcuLSg,5.0,2018-09-05 16:27:47
ge4kBkKcM-z8-TkPW0aqBw,H8pfl_Hmxb3F1bi0ePrrfw,oRZzKWdyMQld6N_y4UWkAg,5.0,2018-03-24 15:16:29
p8fXisymBlNbEkfxfkErCA,TDeMStfIAQJxHILuNUqtyg,2Q1R2OhBbAQ581vK_r7NhA,4.0,2017-05-01 23:55:31
96LPTB0ax0NH55RvAeo6XA,PwLuq6NHl2ZlKqrroObk3g,xR1Wkmrm3yoAJuxPmS0vUw,2.0,2017-12-03 21:20:22
jik9eKTFjpNevcNneVDHDQ,ALuOgJePIYG1gWT2zDXlFQ,CPFKi2lZJazP6IdtCdDDyg,5.0,2017-08-18 00:22:12
qpvF-F2NBAxD-ewR6xQDBQ,JG2d1wLMtMKS5vlaqRNIVQ,69MquJNC3BpgOZvHtutZ-w,1.0,2018-09-16 14:49:41
AOV2k34i2yohQ8FpIHTDXw,0IoPq6UldnHOcpgLdMPJIQ,Gm2t6tXjy0mNudBFsBxeJA,5.0,2018-06-27 13:56:37
GAQ7wRyQwiIArCHFs9M-eA,SuB52LlawFfoJQvzMGUN_Q,jxfAi7UDmtbhyPw7ZsfKVw,5.0,2018-09-18 03:36:39
EnpAlMKVe2zhEwYNsIl4RQ,YWB5HV5VFWXz4TOYBMmiEg,AbbIoHhBEMZndmIm07L4Og,4.0,2017-07-30 02:29:28
iL1-iu2_eyvRBEuJdkochg,wnpJIBb-IYg53_CD_86Z1g,PYUI1OJVksGUbCrteU68bw,4.0,2017-02-23 15:29:00
ql8uRZtSue0ak8rMKNZlgQ,rmgBnBbL4qH9m1ES8FPT6Q,DeVlppoc8dPBhOCPrm4wmg,4.0,2017-10-03 18:48:26
xLTgLGVuLU68zFKfivGRww,10a0zveZCjv08mYAFb9EnQ,2W0P6hXCbE6EgP5R6y9eBw,4.0,2017-05-27 15:38:51
Mk-5Dkv0zlpJb_LEmhYnwA,VUcb4G4OcM-Jb3tK8XR5tg,v72HalBu5fQIFTD-oqhSgQ,4.0,2018-03-20 19:07:36
F7A5uRY2vZDAuF_N8QLFGA,FVGrORiBlc-qTiOTyYoqpA,PYUI1OJVksGUbCrteU68bw,5.0,2017-12-31 04:35:58
FXTJA-4TXmoSs3QGBaEftg,29K-usmZfVDeIaQ85EG54A,Zh8X1au_crT9jBs2LlPb2Q,4.0,2017-07-20 18:41:08
Yir04-W3aYAh5SMKFaKjbw,czBDDBodrEXN9ON16bXnpQ,lS1dmSXpAtQqT04eRm9kiA,5.0,2017-03-16 18:59:16
opmUgplmdOzafO5qYrezSw,IAAtU0tz4MyU-uptyN2zcw,LCpHFLUQhVMhfpNngtf_Ew,5.0,2017-03-16 00:30:17
thsDI9bmC7t_VB1i3Y3Evw,QboLeletgPOudZruhPJILQ,Z4Yfcktc-2RhNprA6l35lg,4.0,2018-03-18 01:18:31
IyyqoqrGuT6thytspvG1eg,hyv-a2bBQehwaTIeYlKecQ,1NCUTTp6rIyXpwUDVv9qOA,1.0,2018-06-11 13:32:06
8Vevs1lhQNZN6WAj4eJTzw,JGThqXcH7vrWJlvffs4kWQ,thCbLZ69suCvVNr4gPQU1Q,4.0,2018-02-27 21:31:55
0eTizeu5Oa0a_zwKjvBi-g,a41IoxVZ05aGm8i1RtdTAA,1P_mGUY1PyPq7_ZabrzpBw,5.0,2018-04-17 01:08:49
6TmEP-ypkdT8Hp-Yv3a_AQ,4WHitFIWTTmj8gE--7GyoA,d_tRshM-w6S4QxE4VVi8tQ,2.0,2018-07-10 21:13:20
fXw6jj5KjIW1DUfh1ekLXQ,6RprIXnJO7MGzeohTnYxPg,kQRB8RNwd7cEMcURTS-I7A,5.0,2018-02-11 22:23:21
2k_EvdreHCGx60n8yJ1adg,bfoMdteUFkXgxUFS8MWH5A,zIDuAuwyaLmNwv4k18mbwA,3.0,2017-12-18 02:45:33
bLGknCqTlf332ws3mldSeA,tmsHu3v6Ot6emPzHxBgsrw,CPFKi2lZJazP6IdtCdDDyg,5.0,2017-01-02 23:25:49
2nEWIbKF6TBGA0WY72Bhmg,Gjaiq5Kxi_Io1QrXktvRpg,XX2PSfT4xuHq0yuoPIge1A,5.0,2018-06-27 18:51:33
bytGibFlobNkdd50c8bCfg,L_fdAnrH5Pxi4PqF08_ToA,pSmOH4a3HNNpYM82J5ycLA,5.0,2018-05-09 17:08:15
JrlNv1D5soc5fe0GFO7bPw,5MYa3BbBU359oqcEYwY94w,oqP1oQEycpp4J6u5YebRoQ,5.0,2018-08-15 11:55:18
5oWjt9ZRZL-nVsqXoz4Xhw,F80IFp_O6R643ckUnc5CnA,sdFJSq-EgmtplIwUamRwTQ,4.0,2018-08-05 16:08:28
A4xtAUb6AosOCX2JKTdXrA,73s0pM1255c-HRUUO277Gw,7IU6885SDuzEA9JfrP--uQ,4.0,2017-09-02 13:31:56
E0M9_zZTqYbD6GN9fwexrw,Yl6XHQFZmPdBRyfJIWrfAw,_EKvNMC2Mm67HzqNIzLgXg,4.0,2017-02-13 00:35:35
3fm2nKOWbR0nZXkQ6-Oe3w,tEBwyA4ihOoxbW4MzIzjdg,3StNEgKAwpCFR1q0urmJrw,4.0,2018-03-17 19:58:20
0Ht6cI--NItcNU03yV9N2w,8fxxJPPVP0pkD_E_9dKuHw,OkSjPjMwXQ77h7kzhhyhDg,4.0,2017-03-28 13:49:12
InBhTuJA3t4qs8IvQCyi8Q,1MElJdHhDmV0eF22IRYkCA,Sw7qcWQ5_iOUjBZMhSxyOQ,4.0,2017-11-19 21:10:21
PydrSYxWYt7T3PjnH5ldIg,j1j0sihFSznI8zlhIp3tZw,68ThEdiK0eWCEgGEmV9Tng,2.0,2017-03-09 04:20:20
fu9XM4Lq4zJIEeTYhrh2Tw,ResWQjYyq7FRQQvgqJxSOQ,Uy0r4bzRmY5LFtDfzNgkag,4.0,2018-08-24 23:53:26
Ms6deZgX0BgH_SanhKQBAw,MN1f6pyuuDvfmd9LLJ_PgA,CUt7emZVW-jxixD7BF7tSg,5.0,2017-02-20 17:54:31
cfzrzilLNQ9A2xg_PhkMxw,KGLvCZ74fK_EBWHNUI0bWg,VJEzpfLs_Jnzgqh5A_FVTg,4.0,2017-07-29 20:51:10
HO2rRWZDtEZoQQQRPGxz6g,PBWXLQWX1S1bYBhW03BWvQ,CPFKi2lZJazP6IdtCdDDyg,5.0,2017-05-14 19:01:54
kngfDG1msg8iO5DaJzYQ1Q,xWdShPbnLZx7zTUbYVaWhA,M0c99tzIJPIbrY_RAO7KSQ,2.0,2017-07-29 14:13:18
kTqMrNnk-hVAvCYN7IZDoQ,2LjZsEV-VBXFuRlybnk1MQ,CA5BOxKRDPGJgdUQ8OUOpw,4.0,2018-04-06 03:29:03
ELoOEXpzXTc8kPEvQpJavw,OOZXZ3CElyy2jn7Eb-ITPA,cBp1fn2LXpSHe4VbTXLYEw,4.0,2017-06-19 20:18:55
R2byDqLAfG_YZIxBOUQh7w,ILtZ5osZQYrvqqpk0liQWQ,2fTfpN5SggLgW4LlzptMPg,3.0,2017-03-17 15:38:23
YRazPnUFnxEnKNop1WMFfA,dX94vBAJM373j2Tr6VvRPg,Jc6MxMyCLp4DMfN4C1t1aQ,5.0,2018-04-29 23:03:23
-3fbhaEvWol19raygeh-0w,PHu6b7FBKmRGVQiQewkzsQ,oGdbvXKXVCQ8WC_GQePDkQ,5.0,2017-02-11 22:37:03
Iyhx4Rz6jN33BnIx27-IhA,oR5az_eNCnfN7e49H3ONhg,4_W5pstoN1166TGjjPOrMg,4.0,2017-10-27 11:15:40
Z0PjuwlMlkSBrSf_M_ZLcw,p6Ix9I3LjiRxahwhUl06FQ,EtKSTHV5Qx_Q7Aur9o4kQQ,4.0,2017-11-24 15:58:25
m4J-G8qCtA51-CQ4mrQnVg,KfUQLxbG23JbRBuIVwdXZg,GBTPC53ZrG1ZBY3DT8Mbcw,5.0,2017-03-28 21:36:58
8jN3hHnCw--i_j_6UGuE9A,FCMDH4wSXhHvmZ2ycRZ1UQ,j9Kaj_6tSeXmVMYCgZithg,5.0,2017-09-02 22:03:33
vKTu-kaXpTxm0sP-4faYvw,X_EP3kbaQpqTFtI10oAg5Q,gK9CdFaCXmHoW8aLfXiSqg,5.0,2017-09-22 03:42:24
f5YVBcE-2CCLCiTIy3yLSQ,WMOCO_KehBziMHPm1hdbGQ,bCAE5NBHpFlgGsGyg2mfWA,4.0,2017-09-25 06:41:43
w0k7Ksd0wFASiXftaGq_Eg,hYe-O5LiN4Kkx7BBFRj1LQ,zO0UwsrbwCLYFWpn5jZ2DA,4.0,2018-09-27 20:06:36
bF5bmm3-JGv6KwMH9Vc_pQ,zDZIvIs5XOK7iQzcJ2oNlQ,5ezrDoezdUlJpUa5Jg6dUQ,5.0,2018-05-09 17:19:16
Xx8RFcIhXCuIYItAUBrrkg,f5zQuo6H1JixeTIOPis7sQ,ltBBYdNzkeKdCNPDAsxwAA,4.0,2018-08-27 01:01:33
irBBN_D7KIfs_to-teOorA,ffl3MyiPHSa7PkGReCmpxQ,hJrhf5N_B8ifYqHQJwFAEw,3.0,2018-08-25 15:54:39
EfaVCid6ws0-Mf4ujfcb1g,k5w9xqEeyyxeBKTBEYab7g,lB6jIOb1UBATmdfot4KJew,1.0,2017-03-16 17:41:08
QMqBUH6GYt6FP1pXyG21BQ,E3R01ki3iaic1nonV83yng,3StNEgKAwpCFR1q0urmJrw,3.0,2018-06-20 19:55:46
0DNu8nPkX0QZa0byKArAnQ,82dCHyU-ANOgdhxUgZsUeg,9uHEhLKTVXATCt7JSvUsCg,4.0,2018-06-29 12:06:23
J1RUn_aa5N5lZJgN_uGLhg,HzEmzPSHcvCBUzf2d8cNRw,d-FXBUOsu1KXFypLt5bGqg,5.0,2018-05-30 23:34:57
B0sWmqOeVOe5IfpLBA3iyw,7-MrP-6CHAcatkYNFyF_rQ,CUsM2ZJAMUkUsf5-G7Js7Q,1.0,2018-06-28 10:27:10
6rekK_9N2LJyMoXUql3t7w,JRnJvyx_FpvWMWWKic8arg,Yh_KhyVD6ZBwsIQQ1wSUpw,4.0,2017-07-11 00:44:27
yHFtUM_O8EkxrB5szG7vIg,Y-HpR79F_ZqRtGMjZnhwVg,yeHLiKNp0hyR-ig4M6us-w,5.0,2017-07-19 21:29:22
PxhMAyZ0zqqAv7bHe_h0SA,JGThqXcH7vrWJlvffs4kWQ,9V0LMtO1riRw9-pUuG4NFg,4.0,2018-02-13 01:51:42
Q2_kUKZQ-MIj2d6XzfDx_A,f9R1RduGJvA9qAxKAUw1tw,xHdekRjTK93GR2AgtvrtgQ,4.0,2018-08-06 01:18:15
NCVui50FKJ_g0qqKbk8U2Q,iRw-qI0n-KMFglSxgv4U9Q,osOONoA8wMF5ZpLWUS7VOw,3.0,2017-01-04 16:08:14
UM0TAA54yTdeSS-K9zlrfA,lxaBfy6snoCHWtN5KPrZtw,AzseSGgDC6bVtMPEYo1CNQ,5.0,2017-01-15 04:31:02
LT1j43maBUT3D6RrKUc7Sg,uBW16OCkFKvzdezUKZFuUQ,sjNVeNqhDjEFHoOybnt2ug,5.0,2017-05-03 22:11:24
Tg_AD1PAinaeNNqFjJUNkQ,UKFJmDgcPX6VzjYr0pc8VQ,vFpbUcVAXxrSz5mFIzKbyw,3.0,2018-06-28 20:17:01
n9PCN304wFlfw4COinzGAA,Klcy_Z5DqjzT4cmVozNb8Q,EQ-TZ2eeD_E0BHuvoaeG5Q,4.0,2017-01-04 22:28:36
gGU2Dn46et3XOhK-1l012w,RJm5qxSw1Ct5VNrEOg1h_g,dNhuI4zka3WDhbfksalj5w,3.0,2017-07-12 20:54:43
YhkZCBa_Tc5Os83_peY1bw,CaVEy7kpASLwNBGymLwhgw,VenhDgh9fRrh9c0Xq0LacQ,5.0,2017-01-05 08:39:07
q6BQT_FapNMem5gYaalxKA,PTVLT2wEUrFgr_hT5uldoA,UakVMT3xrpbFB2pHdxPjnw,4.0,2018-08-24 17:47:20
O4IkWhTMwuWZ4UvHq73mVQ,F5dz8g2CWaQLdD33x3TXog,T4-vocFpzwlIxAQIi22FFA,5.0,2018-03-05 19:42:35
TuTRdeWFECkgbWwNIyXGrQ,9iukWWANgetdkbmgQNJ_XA,7IdIGemGZodDAA_9mJCigA,5.0,2018-08-06 05:17:14
2QEfIGUb2V7UQYkiRA55Jg,FQp7uJXzmmNUMzRLoYgOjA,ompDR5sUDpoI6gnTldmneQ,5.0,2017-11-07 19:56:06
KIdQARk-fnlmCzOKmb0atw,fAZTE13rzFqv-gZodwmdZA,AzseSGgDC6bVtMPEYo1CNQ,5.0,2017-04-10 00:38:05
fVMg3mP4q6ASL503nkipUQ,unxHnQk0F2w16LzLoQHz5g,dpwkz52tHB2MCPv53I2aRA,4.0,2018-07-29 02:52:02
cZxnOacY5IBGkN5u8cqfRA,w56rA538xP-NIZ3vuTzbSw,pym7c6ZFEtmoH16xN2ApBg,5.0,2018-06-21 02:42:19
Sj546FvJD1L1Wm6zz95dlA,3ioYhElDc0cr-868aSgAWA,ZH-D4qbLggBSvwpF0zXrQQ,4.0,2018-09-15 05:31:35
w9MeJnJCCPAuydSVhgbTKQ,GkoESM9G3qJC3PTLgCif8A,TLZ3-eDPLhUzfsWO4ad6Ug,4.0,2018-09-05 03:20:10
Tc61M-ntPNRJvOTl77w64A,bFNn1jLP8bC_stWDEnhzuw,rVfe1LHo55A2fworkm_jVw,3.0,2017-07-09 02:06:23
CW9i0kih8VH8Tl6FsxVbpA,G4IDiDxV-Ez-gYzgGRi6iQ,iTEqQMrPa88swEV-ZR85XA,5.0,2018-09-15 22:09:07
s8n1aw_UsuiIgSvQDI6rYg,l2JpmmYO-5OXSYehBvTfcQ,_rkjLrft2ZgHcLBLF9amXw,1.0,2017-09-21 23:49:47
RqD89pqJP89k62KXsIVJ6w,XbVH_vnLNm3V2iAFxL-qBg,j0kqlcG_HluOEEFsA7WwCg,4.0,2017-08-08 20:39:44
p_rs8TDLPDuyP4to-LdmCg,ZsmLWcqUD5Z8x4CNT9pPTQ,0z-pNv_92L_-LiYV_XlcSw,2.0,2017-08-08 22:19:58
ksj-rBpC1YPrTvvZvBxpOg,HDHWIYd_mXo6-wAwuAN03w,plobBsTtVUODb353xxFT_g,1.0,2017-05-14 23:49:43
W27zBUfbXpyxxP-Emxzk_A,VLoIWmnpal30HimeORqnhw,pGwrPSAlwMvEnOsFHqB72Q,5.0,2017-12-30 14:05:01
oworiNblYWcH7ahPLxPhig,WH2IVgo7MZqyzhtjLTZ6CQ,TV81bpCQ6p6o4Hau5hk-zw,5.0,2017-06-09 20:51:01
2YRZ4rwOVnAUlcrp2NtZAQ,rpE7XV81ugJqf40aqrp4og,JUlsvVAvZvGHWFfkKm0nlg,2.0,2018-04-06 11:26:45
_lK-Jny8kqgsdb6080oJIQ,8WWVGlEORyKHI11BnJl-sg,5rryuz2myZJI0EfWtrTMxw,4.0,2018-02-03 00:55:35
G4ZIevBxBsyyb8HN_LqfVw,3kUR-8HS_O_aY8OZ5baRnA,3y61A28PQDZ4weeeTRfIlA,4.0,2018-02-02 22:27:44
O3MC9wKLYzbx04OzgPGgyw,XyfOIUtGADxXrkZvvdkJUA,b7V_5q22_eTeHlYzq1bpFw,5.0,2018-04-07 17:53:20
V69I_m4Z9XXFl0nrysHAag,EbBYrJnkEbUA0tMrzjfZuQ,sr-5EY6bmp4jINhea06MjA,4.0,2017-07-11 02:00:30
atUDD5pzaWAG2UKylRkFTw,-D8wcW4dFiwA_YHcZYlhYA,2S_CEQYBbp8RO1bJm_1mng,5.0,2017-06-21 01:44:15
P-mZuJ-UzzgNyBG2YsxVcg,zAMpV0uFt9XpqRDFNLWPrQ,duLq8r01gjdPNucyyaJg1w,4.0,2017-08-16 23:50:45
ZTGmuWpKHXiy7hr8lmMuag,Fg2PSDGWLL7mHhRbp_6UxA,w9hS5x1F52Id-G1KTrAOZg,5.0,2018-02-12 18:59:54
LMx5nt-FTQv2Q9LSLkwiEg,pjCy2e5hYOORQcULHVLXYA,nFjk0xVI9fNiVN__5g-m8Q,4.0,2018-04-30 20:00:07
qQ2XUCsS0l7bdCflMLrx7g,LYruSZ_JVa8TzYhCcYD4Dw,VRGYwKE_Z77frm5NwLvJhw,4.0,2017-12-17 23:24:45
h68BQOBgh_twx6t3GE5bOw,mL8BN_xCWB2HD1mfUeLVCQ,7sKfrJmjG6unAQeWdQUe2w,3.0,2018-08-05 19:24:55
OH8Wbq5GGbmVPANw4c737Q,7BKRF3d2vKVmfsf_68g8Lw,RK93mcFftFbN2UN7JXBp6Q,5.0,2017-06-18 01:20:02
k7NqWfxGABMEQ_bzva7hCA,IH8OX4j2u3fh-G6OUEBbSQ,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2018-03-27 00:33:11
j2ccHEHjACJs6pUbnXbrew,fD5xnV1rk8zGFd4zyjKBLA,sr-5EY6bmp4jINhea06MjA,5.0,2017-08-11 23:57:56
8n0H-uqUz4OmgREKyAqDOg,WdezEW3GjYnCeOmTCxX1TA,Sw7qcWQ5_iOUjBZMhSxyOQ,5.0,2017-10-27 15:56:28
bEHyzgpomV9b9YqzdcNeEg,DRM-xU8QIANJfnF5CIbYWg,llYsxQ0IuKh0HXULlqu6fw,5.0,2018-04-05 14:38:48
OTyZuYfiZX7Db0kW9rz-Sg,4M6em_4G6W-NgAaLpjGeWQ,ltBBYdNzkeKdCNPDAsxwAA,3.0,2017-03-06 17:57:03
7Ju12bHKf2GFVRArt_z8_w,tQ4ffOeEsykOCkIlSnC_hQ,AzseSGgDC6bVtMPEYo1CNQ,5.0,2018-06-28 01:20:57
j6TS6Xgy2qZfi0v2vOi2CA,BKIbYwYn6Atm1W6-i859Fg,JroMBSRiVq1u8-KZVDZh7g,5.0,2018-09-28 01:06:42
VnR16skgdwuwumTVQ4JShA,stJvJRDaIlJO6xGHnmcltQ,-zsvmEbkd-K9K2DAAKqiEQ,5.0,2017-01-05 15:10:52
OkD1Hn96bO8NYIClN6bvyA,3IH8qG5FNKZuMRY5TSlgYA,dIpTuL2T1L98GQGU17IeSw,4.0,2018-01-24 03:26:23
q-lkQAeIUFl3PkRXUjbdbQ,uTRkGCbgFqmzXe67FPjxcg,MuKoTR56s6elHEI2wUkgJA,5.0,2017-12-20 04:51:22
uwcYsjRIx2zGYYObf9PFLg,bfrmop160s0KIgiCU3N_1Q,Ei5HBqe012ImhqEr2ZH2gg,5.0,2017-10-13 22:09:54
dZ0t4drBK60wP7smRM9GaQ,1Ow6yiVnzy3j4iojppaqog,i7LerGjkoxNPrlJ1oJpbXw,4.0,2018-05-29 13:19:16
UGcbMVRkUFzMNG2PBMTITA,0ShrIFzIDdpPXxtEXjV8UQ,rVhsjZWk_u20TDcvwhbdyQ,4.0,2018-07-08 22:39:35
hdrNPAlXZ70NNsALAaD1pQ,wwoLHw7FX0CaeOmw1ejDxg,wzE61ThXOdrSegvwSOzf5w,5.0,2017-07-20 09:09:14
CWzOyiyeAJUx9GLKNF3qUw,C_hUvw2z0R-Rv0yZb6QCZA,JvawJ9bSr22xn4R9oLvl_w,5.0,2017-04-20 22:53:49
GFZ3riIi1Z2gL_eAw3QgUQ,3vbi39zCi4SfuG_epid7Ow,yeHLiKNp0hyR-ig4M6us-w,5.0,2018-09-04 23:59:56
cOhHnqwOANrhUjzsg8AOMg,WJVedIAJN0FRxDn6M1tLkA,Gw7UW0E2BguzL9suQnwDeg,4.0,2017-03-05 16:33:56
rCfCA9cHf_Dnud1dGDLEzA,RG91_Obi7yhHKAs5tUYgDQ,A0F-h3xJm_6gHDKcDQwSrQ,5.0,2017-05-04 07:00:48
1iKRdYCM0mmFY1C8beWFTA,iaWIKQP3cjqLpdH7fFvLFQ,MptP4Zxq3ZLbeGB4cY772A,5.0,2017-02-01 17:03:57
BSO6dN9TLwKC0P1uMOx5Pw,3WEiczq1ggzJyFwT-X5AgQ,JgTSG4rIDf20Kgp6U_asng,4.0,2018-08-26 03:56:17
8MBJ1vg3iKYegrSNZEYSMw,NmyYVwUGRvG1-yf6EmbuQg,o2ETM4XZXENkzuAaYT2GIg,4.0,2018-09-15 22:18:31
lV1e8lqehc6qXiX0MmcmpA,b3i0Ovl76ZPkloYSCdxpHA,33JlrWf0kmHd2VzW58Wp0g,2.0,2018-09-18 03:19:56
rYwvVKR5qU0_KkuBH7IzMw,Hi8_ffYsLAUFMy_BdqZnMA,SbdL-8NSmTWgSwdGZBa7WQ,3.0,2017-11-19 04:04:18
3PyiC_pQm-OVnql2XO8XJA,wZWB41wmnv4pPsetuIN5Gw,vUrTGX_7HxqeoQ_6QCVz6g,4.0,2018-04-05 19:40:20
NSSDojevXQW8HbXX9ICm1g,TFeetB1YUgdQ8q1SUWuxbA,Zx7n8mdt8OzLRXVzolXNhQ,5.0,2018-08-15 20:37:21
6VqKHOjgf4pp0XGEI5iL3A,qAuZ9Qi7iSqukH40iQdWXg,JvawJ9bSr22xn4R9oLvl_w,5.0,2017-04-22 12:48:21
92_6cNAJipTAnlHd6GK2lA,ShmFYIYOsWL7jhPmungKow,brxzxPTpbukDPTlaq7gOMw,5.0,2017-07-09 21:07:23
lLGE_nkFIP3PC3KDcGnhEw,wsoQQEGjBUEVTo1cn1fq1Q,l8uzbLGk9CLjElcWGyBZ0Q,4.0,2017-08-29 17:50:34
F9iB1OmYYHdjjPwQZ5TUFA,ZUV0Py-hd84VOZyVHbVcAA,I0I2mkCOPTYVSLpc8A8VVw,3.0,2017-06-19 02:44:54
QP7n1ZFSnYdAqwcrwUJBCQ,YGBhHN84Mo7cHWjqZx7ipg,nYRFGR2C-OOhRvO8rvI4qw,4.0,2017-03-06 13:39:39
T3aahx1ehylypBogNsG5ig,qkurMatmH07fpDIV4_T7WQ,S3QHy1sshUeZwXOYviVsXQ,4.0,2017-02-20 17:08:28
aTKaWdMCzANUGeKE5YfxdA,Tr3izO7JVCFmE6SLNNOkJw,jmwasbZfgj3honf79qKsnA,5.0,2017-02-14 10:06:20
oC68PElVbhfr5JNbrAnZ4A,9UYUTOMzSJaG06sDC46fXQ,35GCFtezJ3upyqGf-zJ8MA,5.0,2017-06-18 00:04:28
_FOfzh34P39vSEKvjs0iBA,3mAttfVphA_QPGx3rq6Y3A,Ucl9Vo5lwrUmYbV8Dv8X5g,4.0,2017-06-10 02:17:29
EPN2jv20lEKCNdLPcW1itQ,SKxI6tAWAXFRZGBfZ5K3hg,cXSyVvOr9YRN9diDkaWs0Q,5.0,2017-01-04 19:28:35
IDXD5hEZq1PaNCwR2OkQAw,zgCmGEyigApXlVx0A0-NfQ,gOtY7zJ1rIu6UIHXEvh5sA,5.0,2017-02-21 02:18:41
zjKi-wqkMsgY8cGJhXoTOA,Iowfqp6cpjk8qNtYHRaJ6w,ln2TenkFOODYi7AOX9we1Q,5.0,2018-03-25 01:18:31
tIEHUOM3GAQEeIcD9wftuA,F23TTKJ8qYYfg9fQah_AfQ,AzseSGgDC6bVtMPEYo1CNQ,5.0,2017-10-25 23:36:34
ikk62K8QvzZEIAEPiOFeCw,ZvqquNxMFVP3gLSCenVEow,xT41eqUSsM_MDE1Vjhq20A,4.0,2017-06-28 22:35:23
tsNIy25Y7Nc8l336uOGdfQ,fQf-jwbSpIWaSu09ZBXuBQ,oGdbvXKXVCQ8WC_GQePDkQ,4.0,2018-05-19 16:15:01
k242bwVQjAmFLp0V-pu2Kg,h7d-9Fx91hBlr76USIa0Fg,g5ogvPhw3PSobtaZFkdEXg,4.0,2017-06-08 13:33:02
vCdLIwiNSZkznOqzcG7zBQ,y1try6DmUzZ8WmO9VYjZkQ,SVSafDWg9r2Q5XEVOLPSSA,3.0,2017-11-08 18:14:27
0vHh5gYNAXgOqA0s1eUaVA,o6Ydy8XZ7NMcL-FZiSkjdA,jLaPtjlLfRSaoBWIcHcSQg,5.0,2017-07-22 03:13:52
j2wN8Tnp3ztpoBNRSNPgkg,Bkw5BQNUhTDQpI-Gikzbyw,EQ-TZ2eeD_E0BHuvoaeG5Q,4.0,2017-06-09 02:12:12
BL4su_WRQ7DLzfBX0CzkHA,ek3wurUPAfDFLz-Huwb-AA,f4vbnGoGo3eWorVekctVGQ,5.0,2017-10-27 00:01:54
