review_id,user_id,business_id,text,stars,reactions
tM-nX4FzDA9gAEfFaG7UDQ,iLhuB3CafvxwY4zm5h4bRw,TV81bpCQ6p6o4Hau5hk-zw,Great Greek restaurant. Had great octopus and amazing sangrias with multiple flavors. We got the blue raspberry and it was one of the best sangrias I've ever had. Great desserts as well if you have a sweet tooth.,4.0,0
yRmfkAqstZkGLdrjpiYspw,KOB46Nji0jouL7C1jbzFFw,m6KZGTxRb9_ZyDpB1G6O1Q,Really great atmosphere. It reminded me of a diner. The service was great and the food came out fast. The cheese curds are amazing. The double cheeseburger meal is well priced and you'll leave full. Looking forward to coming back and trying the frozen custard!!,4.0,0
rAcUd-ElbpEA0qLtodRsUQ,WUYZM454LG4n43BPUipkyA,BiBwdFcG0ynK50_g7zJTOg,"Not the best salad place I have visited. Not very friendly, food is nothing special. Very limited lettuce and dressings. No Honey Mustard variation of any kind. Amazing! No iceberg lettuce.  Did like the actual chopping of my salad. I love chopped salads and they chop well. Teas were good.",2.0,0
EGvMkFVG3v7Xrrk6sNfIPw,3ltLuMN13l_hdYB-iZII6w,WLiqfxv_GhFFA5sm878a2w,"Everything we've had here has been delicious. My favorites are the steamed dumplings, egg drop soup and boba teas.",5.0,2
xH2LKlVyeveTTSlkqSEDVg,6nwKICMjYAlK_yRM9YxpHg,sB45WFgysT617bKWP_WJwA,"Clydesdales, beer making process, and free beer?  The free tour is excellent and a must. They have more than just Budweiser also the michelob, shock top, and Stella Artois (probably more too) on tap.   So much fun I'm surprised more people don't go back several times a year!  Christmas specialties included their biggest Clydesdale in the lobby available for pictures and Christmas lights coming on after dark.   Great places to bring out-of-towners especially if they love beer!",5.0,2
bP1jNq223JW6Y1Rduv3osg,pnTiEaqM4slogpY97n9Kvg,vN6v8m4DO45Z4pp8yxxF_w,"I would consider converting to Islam, if it were the only way I could ever eat Surrey's Bananas Foster French Toast ($9.75) again. (I'm sort of Buddhist.) After eating a piece of this gorgeously quartered, super air-y, banh mi-like masterpiece--which rested on this PG-13 wet dream-sauce of rum, brown sugar, and butter, and dusted with white powder--I almost started crying. Like, when Scar clawed Mufasa's paws on that cliff and then savagely watched his brother get trampled to death by a heard in the Lion King-crying.  But happy crying. Not sad crying. So there's a better analogy here...  Each bite reminded me of the first time I lost my virginity. (TMI?) ""Is this happening? Is this REALLY happening, and am I using protection (napkins)?"" my mind asked. Immediately soon after the self-questioning, my brain answered its questions: ""Yes, Jonathan, their naughty French toast took you to this part of your sub-conscious."" Oh my goodness. How did I not blackout?    Then I wanted more with Surrey's. Not a fling, but a full-out relationship, which would include hand-holding and love themed memes. So I ate their Shrimp and Grits ($13.25).  ""JEE-SUUS! Hashtag blessed."" --Bruno Mars.  The grits, smooth and creamy as a light-skinned baby's ass, probably ranks as the best I've ever put in my mouth. (It doesn't hurt they garnished it with savory bacon, freshly chopped green onions, and homemade croutons.) Also, the Gulf shrimp didn't taste frozen and oozed juices with each chomp of flesh and had enough Cajun kick.  My boo ate their Crab Meat Omelette ($12.95) and loved every bite, too. I believe she said she's never had a better omelet.   They also have fresh vegetable and fruit juices:  -Carrot, apple, orange, grapefruit at $5.25 and $6.50 for a 12oz and 16oz, respectively.  -Kale, celery, beet, or cucumber additions for .55 cents.  -Ginger for $1.05.   Everything tasted great, but it's rare I find a healthy juice super memorable. (Fresh squeezed juices usually taste excellent, yet the same, every time.  OVERALL: Don't mistakenly order the wrong dish, aka something not special, at this legendary NOLA eatery. Only order off of the Local Favorites section of the menu, which consists of the three dishes I mentioned above. And guess what? My boo and I ate them all like gangstas. (Cash me inside eating all da calories. How bout dat?)  It was the best American breakfast of my life, and I'm not embellishing.",5.0,54
4v394WLUYVqP20UErYUIyQ,XF6GG8Y_XKESMfU4_vIgHQ,r_8FZXRkGoc5QNbTOAIftA,"I was fortunate enough to first encounter this salon at a Yelp elite event and loved the experience so much that I had to come back! I had Belinda do my cut and a fun fantasy color (purple). One reason I chose her is that I had met her at the Yelp event BUT she also has a fantastic Instagram portfolio which led me to come back ultimately! She is so much fun and keeps up with all the latest trends, does hair shows, and really knows her stuff!   This salon is beautiful, and there's a lot of windows so natural light makes it a great experience! The view of downtown is great too! I was offered a water/tea/coffee when I arrived which was as nice touch.   I'm very pleased with my hair since Belinda gave me a ton of options since I wasn't sure what I really wanted to do. Is it more pricey than other places I've been? Yes, but the great thing is that Belinda also gave me options that made sense for my budget, and I'm a big believer that you get what you pay for, and I did!",5.0,0
4NqTQuAiIveKA0c-IhSdoQ,M1Rg1pBkC2Co1NZP5QSSDw,C_EtrXTygRX5RTUOKtO6Dg,It's just that OK. Went out on a Monday looking for some specials ..drink specials were very limited advertised margarita for 5.00 an only let you get classic flavor and between certain hours. I ordered the nachos with chicken was not informed it was an additional 4.00 wasn't impressed with the nachos at all..missing some items. Did sit outside that was nice cause we had good sunny weather. Waitress was ok although she forgot my sour cream.,3.0,0
m4iBJUHn-jU48niPdxySlg,T_Izmoc_ZC564t9yk0qlpA,I2CxrvM0BGH1svfxqGGD2g,Neighborhood hot spot. This has always been a great place for chicken  wings and burgers  The servers are hospitable. ML Rose is one of my favorites.,5.0,0
FopjowaaZHuHID-PHXaj3A,kqd3Wm4-0ysmNIqVQAmOrQ,g04aAvgol7IW8buqSbT4xA,"I stopped here because it looked nice and my friends and I were starving. Upon entering we were yelled at to shut the door (we were literally just crossing the threshold when the waiter snapped at us) and then he took menus and literally threw them on a table and walked away. We waited for over 10 minutes before anyone ever greeted the table and the only reason anyone ever came was because I had to flag down another server when she walked passed us (and another table who had been seated just before us who also had no server) to greet a table who just walked in. Our server was the same guy who yelled at us earlier and when I suggested to my sister that she order her food with her drink he said ""yeah lets just get this all over with at once"". The burger was disgusting, it looked like a McDonalds hamburger but greasier. I just got coffee so I can't say I tasted it but if it had been served to me I would have returned it. I had to flag the server down for the check and when I put my card out to be taken (everyone else was paying in cash) he walked by literally six times without taking the card. I ended up just paying cash. I have served my entire college career so I understand what the job is like but to be blatantly hostile is something I will never understand. Yes, we are tourists just like probably 90% of the restaurant (it was Sugar bowl weekend so the team colors gave it away) but that is no excuse to treat people so poorly. This was the first time I have not tipped someone and this is the first time I've written a negative review but I was really that upset about it. I made sure to tell all my friends to steer clear of this place when they visit.",1.0,0
6h0N-e0f5VgdWZxPL9IK6Q,HB52HJAcW7zCcLRw2Oq8tw,ak7Rmz3Mu48qfqnw4ExiTA,"I was here on a Tuesday, so I ordered the Tuesday special of 5 boneless wings for $2.75. It took so long to get my order that they threw in five extra ones for free as consolation. I also had a strawberry shake. The wings were good. My main complaint is that the menu is misleading. It says that the wings come with dressing and veggie sticks if you request them. That implies that they are free, but actually the sticks were $1.49 and the dressing (which was bad) was $1.10.",2.0,0
M3JMgE4dWSW2_Jzv2vilXg,hbQpyqy5BjWfwoZ-lVw7lQ,sy85YVw1d56ABqhXF-Y14g,"They are new in market, more like runned by ameture but though too pricy !!  We ordered for Prawns 65 and veg Manchurian for appetizers. Veg Manchurian was undercooked and prawns 65 was just fine in taste but really small portion to it's cost. Then we had to wait for almost half an hour for our briyanis, which very quiet dry. Chicken was too chew seem like it wasn't fresh. Later discovered that they had made our briyanis to go so we had to wait long for it's services.   Service is too slow and protion are too small for it's price. Won't recommend this place at all.",1.0,1
i1enOUPDRzOi9zAjWJMHmQ,lRRuTimITgwzoXLIM3g9qw,hqm2zJ1WY5UaVGZ6j07NNA,"Having a 10 year old that prefers Taco Bell quesadillas to anything else makes having a meals out a daily negotiation... So on our way bowling at Pinsetters she suggested we eat there while bowling.. Their food actually isn't bad for a bowling alley. But that was far from what I wanted my first meal of the day to be..  So my bookmarks showed that we were close to Turning Point, and the debate ended... They closed at 3, and we walked in at 2. Plenty of time to have brunch.. She chose the OMG French Toast. That came loaded with candied pecans and chopped bacon. I went with the Huevos Rancheros... Both we're very good choices. Her dish was, well, sweet!! What else would you expect out of a 10 year old... My dish was great. It was huge... I thought I was hungry, so I ate the whole thing.... Savory and spicy.. Avocados and sour cream on the side to balance the meal... I enjoyed this meal so much that I needed a nap in Pinsetters parking lot before going in....  The service at Turning Point was attentive, but not overbearing. The menu offered plenty of dishes with enough of a twist to not make it the norm, as if you were at an average restaurant or diner.  I don't really remember how this place got into my bookmarks. But I'm glad that it was there when I needed it.",4.0,43
XY6f6CNA3qRyJV4jPS4vRQ,_Zu9gQtaZMwKB_by6mbE1w,tr366vgAkbcpJBVKSdBxZg,Gross. Im from Vegas that i thought this would be like a robertos which those are amazing. This food was no good. And the guac has NO FLAVOR.,2.0,0
bB6FDFw421SlN9jjxk-chw,7v0PcJf3jFxJj7RqPT0laQ,M2ZrrqseHE5xssUrOL0Gtg,"Not a bad diner at all, but I don't know why it's considered great by so many people. Conveniently located and open all night.",3.0,0
CUtd11YDEACPpKs7BKUJ8A,-lg4J2SOILBJOxqH4S0x4g,Ei5HBqe012ImhqEr2ZH2gg,"Wow, absolutely amazing.  We had the caprese salad, the Diavalo and Bianca pizzas and everything was outstanding. We will definitely be back.   Update 7/8. We came back and it was more ""glorious"" (term my GF required I use) than previous visits.  Arturo our waiter is fantastic and Scott really takes care of his clients.",5.0,0
WBFWeu2ClQsQoXsdiz5-4w,YGXV37v0XJ1y9pcwohNl0A,TDKBPcViJQDMrdUm6a9XZA,I like that they brew their own beers but also distillery on the premise. You can get Gin or other hard liquor besides beer. It's in the old train depot by the Reno Aces ballpark. A nice place to go before an Aces game. The food is on the pricey side but still ok!,5.0,0
0z953E1UNxDiaVN2V57Iaw,JK4hzpYfQl57cMv-v8sGDA,AODksDNj5mH953cyhUG1Qw,My favorite Thai food in Tampa bay. I drive from Pinellas county for this. Panang curry is so flavorful. I'm sure everything else is too! Must have if you want Thai food.,5.0,3
w8Zg1d7U5-8qzZzV-rct-g,B3s7gBz3NMFOaNvrzWzLIA,KC4Eo1S3AMA2qk8ULiLEkg,"This is now my 2nd venue I've visited to see the Blues play and I was very impressed with everything.  We arrived early so we could get a feel for the place and see all the pregame activities.  They had a lot of tents set up outside for the various Nashville companies and they did their security checks outside as well.  Once on the grounds, the Preds Entertainment Team had a ""Gold Rush"" set up where if you were dressed in your team gear, you got to go through while they cheered you on.  Very neat, but they did not welcome the other team's fans through.  Inside the arena, we were in awe at how neat it was set up and how clean it was.  The prices of the items did not shock me as it is the same price as our hometown arena.  They had a lot of family activities, photobooth included, set up for the night.  The game itself was great, they have a lot of great umph that makes the game.  I mean who doesn't like to hear Tim McGraw's voice when the Preds score...however since the Blues won, you didn't hear it very much!  Tickets are not bad priced, check Stubhub for the best ones.  I recommend parking in the Library garage, its up 2 blocks from the arena, easy in and out and won't break the bank.",5.0,3
aMdSH_WP_z3q15yCL9yfSA,urGnh8Eockw-wJ1PgzgY-g,85HTEU6hNsdK4gv1A4Cfww,"Love love love Sprouts! I'm so happy it's only a ten minute drive from my house. The 99 cent lemon snaps and apple crisps are to die for, as well as the double chocolate muffins. Oh and the sweet potatoes are the best I've ever had. I will definitely become a regular at this grocery store.",5.0,1
q3dWqCi2tB_-H2upAr9PIw,XCydwvWxRidDyHKetxx8xw,EQ-TZ2eeD_E0BHuvoaeG5Q,"I walked into Milktooth and the first thing I saw was a young man in a yellow cardigan and a feather earring freshly squeezing orange juice... and I knew I was in a magical place.  The atmosphere is super hipster, but there were all kinds of folks dining while we were there.  The restaurant is small but open and great for people watching.  The decor is delightful!- silverware is piled into an old coffee can and there are simple fresh flowers on each table.    Oh yeah...the FOOD.  The menu is creative and unique.  I love this because I always feel like I could make other brunch places' offerings very easily at home. (Milktooth will take your run-of-the-mill hashbrowns and raise you a crispy potato latke topped with harrisa ketchup and aioli...)  I ordered the cornmeal pancake with fruit, cream, & cinnamon sugar- it satisfied my sweet tooth without being overly rich or heavy.  I paired it with the ricotta whey grits- they were perfectly (very simply) seasoned and very creamy.  Personally, I'm glad that Milktooth's portions aren't huge. I loved being able to select and try more than one menu item for my meal! Sweet + Savory = Success!  This morning I just had the bottomless drip coffee, which my server graciously filled 3 or 4 times.  Next time I'll try something fancier and maybe one of the pastries I was eyeing at the coffee bar.  Or the sorghum glazed bacon.  Or the lamb patty melt.  Or the uova al forno.  Time for more Milktooth!",5.0,17
IIvtYhpR6i9QE_jeY4Bwaw,hlcM2cnzB6ywKN7bNa5PVw,o7cD_sDA-Evj3Oh0zeH9nQ,"I decided to try out this new Vietnamese restaurant in town because my roommate thought it was a good place to get a bowl of Pho.  He is vietnamese so I expected it to be so.  I ordered the Large #3 which was a the Flank, Brisket, Tripe and Tendon noodle bowl.    I noticed one good thing about this bowl of pho as it came out.   The broth was mostly clear and it didn't have a lot of oil floating at the top.  The taste of the broth was a light beef flavor just the right amount of sodium and spices.  I had to help separate the rice noodles at the bottom due to a lot of clumping.  The quality of the meat was ok.    I did speak to one of the employees regarding if they used MSG since the broth had such a light taste.  I'm not MSG sensitive but they did say they used a little bit with the pho broth.  So if you're a pho-holic like myself, come and try this place out.",4.0,1
0kGSeJ8WvTKecWoEt-xpzQ,tIJHEO71BHSscT6Tkgf1nQ,QWqKTWQ2OiDgo3dzNkpung,"Soon doo boo is really good but don't order anything else.. their portions are super small, and pricey~  p.s. alright yelp...time to filter this one too right?",3.0,0
wiZibQAPoLMCbx0udh-5ag,upNymfeFMFO6d5r4uy_Nkw,JJNCJWaH2KV44r9aeEBlqA,I would like to commend the people at Indiana city brewery for being patient with me the young lady behind the counter was extremely knowledgeable about their beers if they were selling. Not only  did I buy a growler but I filled it with their tribute beer which I must say is one of the finest I P A  I have tasted in the local Indianapolis area.  You really don't want to miss this brewery,5.0,2
T_x2i7uiQwIP0kq-2HsZLQ,KWLxxZKAcdUOBqBLMPW22w,-y5vYOsyL4bSFxeOtQtYbg,We love AJ's! The specialty food selections are outstanding. We love to get a light dinner and eat on the patio. Tonight we enjoyed soup and salads. The service experience at the deli counter is sort of hit and miss. Tonight they were understaffed.  We will be back.,4.0,0
08mRnWa-_iawVNk2N66v-Q,mswloq-IjRr9yXLhBqBPAw,htO_nlxkEsYHzDrtbiUxew,"I had a quad expresso this morning, I really like this coffe shop. Nice prople and great service.  Better than my first visit but still learning to appreciate their blend,",3.0,0
AG8otF6hJnqRLiTjNnuv8Q,_LT9U6nhRgny5folsaTxPA,DNkz1z53dS2CUUWI1Skg2g,I love this market they have a large vegan and gluten free section and their produce is 100% organic BUT It isn't always the freshest. I support my local stores over the big chains but sometimes I can't buy certain produce items here due to the over ripening or the rough treatment they have seemed to had in transit. They always do have good sales on vitamins and supplements.,4.0,1
PNHFNjhd687D4OZJm8m1Ew,jWuP50ut4BkSp8Rxm8fAyg,wPViqOIThG5W_p4FKGqjrQ,Nice size beer Hall upstairs. Good for big groups. Getting a beer on a busy Saturday night did take awhile but the were slammed with some big bus parties arriving at the same time. Disappointed for the third time with the food. Always out of items.,4.0,0
_uzkVOA46LOnstSjQQh1UQ,SNxhKVapIpAkrpYlj3L75g,Fe9WDVsrEM9H0X_aFDuYVA,"We have lived here in St. Louis for almost 20 years and have eaten at most all of the restaurants this city has to offer. You can not miss treating yourself to an experience at Herbies if you want to taste some of the best food this city has to offer!  Their liquor, wine, and beer selection is unbelievable. Form the obscure to the most popular they have it all. In addition, their head bartender, Amanda, is over the top!  Her creativity and seasonal cocktails will delight your tastebuds. My favorite is the Manhattan, which I am very picky about, they have never let me down. My wife's go to is their dirty martini - perfectly chilled glass with extract amount of dirty !    The entire menu is changed seasonally, including appetizers, entrees, and desserts. Their shrimp dumplings are killer. And any of their cheese plates contain some of the most varied varieties around. Don't pass up tasting their vodka infused grapes!    Some of their standard entrees include their take on shrimp and grits!!  Their duck confit is also one of my go to dishes. Both never disappoint. They also make a wonderful burger, juicy and tasty. Like I said, their menu has a very wide range.   Save room for desert!  They make scrumptious chocolate beignets.  Their new location in Clayton is absolutely stunning. Whether you're going for a quite intimate dinner or a large group event. Herbies can deliver a memorable evening.",5.0,0
wK4eubUgVfv84Crl1vqhkA,wmqsehbFirZPlAluJUakeQ,EtKSTHV5Qx_Q7Aur9o4kQQ,"Would probably have gone four stars , but the duck fat fries were not close to some I've had in NYC. The burger was very juicy, cooked as ordered and quite large. The BBQ pulled pork with fried pickle was as good as anything I've had when I lived in NC. Service was good and would go back, but wouldn't bother with the fries. They were fairly bland and not real crunchy as I've had at other spots. Prices are a little on the high side, place is really small, but if you are looking for almost any scotch, bourbon, rye etc., then this a really good place to stop. Enormous selection of whiskeys.",3.0,2
HPabw9vLAwAn6Izr9EZVsw,m5IX3UsfT8uVW5XL71FsSw,mg7c4-H5oU3fE-jDSUlfNw,Great lunch spot! Prices are great on both main dishes and sushi! Friendly servers and excellent food every time I have been!,4.0,0
JZ99i44WRjvLzi4_6ZKM9w,tWGuPaOFeuko_qSl3qkVDQ,71U7MxQEhwitJOm4CQpRwQ,"Wanted to try new sushi restaurant and we came Across this place. It was not crowded for a Saturday night, lost of Parking space and very casual. They only serve wine, beer and sake (no prosecco). Their menu is not too extensive  but there is a lot to chose from. We had a bien and two specialty rolls. The food was amazing, service was great. You can also do take out. We had the sexy geisha roll and rose cave ( my favorite )",5.0,0
5H2kYY6-VB-tcfAKPDyNSg,QAD14uz7lnjE-3dgvApQEQ,zedtiorJSVxjpqMKdyp9TA,"My fiancé and I came here a couple weeks ago when we had to pick up one of our cars from a friend. We split their special, the Hawaiian Chicken Sliders and the Basket of Texas Toothpicks. The Toothpicks came out pretty quickly and the the Sliders came out not too long afterwards. The Toothpicks were cooked and seasoned well and the sliders were full of flavor, I wish we had ordered more!   The service was pretty great as well. Our waitress was really nice and attentive to if we needed something. We even forgot one of our wallets on the table and a hat, coming out twice to give them to us. Thank you for that! We will definitely be back.",5.0,0
9nNEcYA361s6BPBML44fJg,vmahw-ri54TE9KL3S84c6Q,JQz0_R70G3bjQ5dRqrhxKQ,Had a lovely breakfast here... rode bikes and didn't have to wait for a table!  Nice menu and specials!  Had the pretzel egg sandwich!. My son had an omelet and Belgium waffles!  All was delicious!  Definitely will be back here!,5.0,0
qfSKCRcqODbd2nMWBgP3Gw,Ua-lC5SbEewrvdZ3cooftQ,TDKBPcViJQDMrdUm6a9XZA,"Came in on a Friday night with a few of my cousins and sister. Glad we made a reservation because there was a few group waiting for tables. We got seated right away and was served complimentary cornbread fritters, so yummy and different. There were a total of 4 of us and we shared the 4 for $8 beer samples because that way we could try each other's beer. I'm not a beer person so I didn't really enjoy them but they're good to try out if you do like beer. Our waitress did inform us that they brew their own beer and spirits in the house which was interesting.   Let's get to the food part, we ordered the fish and chips, shrimp tacos with spicy coleslaw, roasted pork dip, and the chicken sandwich. Most of their gastro-fare items came with a choice of regular french fries or sweet potatoes fries. The food was great. Great balance of flavors and proportions.   Our waitress, which we forgot her name, so sorry, but she was great. She answered all our questions about the beers and the food on the menu since we told her it was our first time. She checked on us occasionally even when the place was filled with people.   Overall, this experience has been amazing. The Depot is a chill hangout place. Great for groups and good drinks and food. The decor is so aesthetic. Definitely will be coming back to try other items on their menu and bring more friends just to hang out.",5.0,5
b9I7_AKw_CmmJoLeaKfm9Q,mJonShqOoqWH0yqWVekr0A,sWCCxY1-9B1FGlSVeQvnHg,"People say ""lightning only strikes once"".  Well, guess what?  We were a party of six years ago at the old location.  They seated us at a huge booth.  We sat at that booth for 17 minutes with absolutely no contact with an employee.  We walked out.  Since this new location opened, we've dined as a family dozens of times with great results.  Tonight I entered by myself.  Seated near the bar at a four top, I sat at my table for nine minutes...no one, nothing.  So, again, I walk out to the prepubescent hostesses thanking me for coming.  Too much competition CD Romas...especially repeating a nasty habit the industry does not forgive you for...",1.0,0
cLzx6BF-w9obpLqEKTi4PQ,WcQ01IBbW0ID01EE7bdH4g,0AQJ-QTu7GtxaP4SoD07yA,"The ice is really soft, the flavors are original, and the employees never skip a beat.  The other day I was o'er yonder by Cleary at a competitor-- a snowball that tasted like stale water and didn't even have enough syrup to cover the top....    Thank god for sno-la.  Original flavors, wild colors, fresh tastes.  What more could someone want!?????",5.0,1
tBOd7jljUvTbe8tvpvvWwg,0Ko6fgC_9Fr61tsZgG6bag,B03ajYBGDkZrIDB9lRTwUg,"Our server, Grant was amazing.  No problems in that department. This place is usually always solid on all aspects but last night I think we had arrived too late, at 9:00 and the kitchen had sort of given up. Bread was literally burned and tasted burned.  I had the Bucatini that had zero flavor in the tomato sauce. It was like they used only tomato paste, no salt and no actual tomatoes. The sauce didn't have any of that acidic bite that comes with good homemade tomato sauces. Flavorless.  However, the lasagna was FANTASTIC as always.  My wife ordered that and we both agree we think it's the best we've ever had.  We will continue to go back because Valentinos is a solid restaurant most of the time.",3.0,0
Tg1J3q7LQy45u-jef_Hukg,vFyOJhlxAifmSqoBRBudHg,2rQFgavS-942RapZTBSBTw,"I'd actually give them 4 or 4.5 stars but considering the pretentious nitwits who have given them 1 star, I figure I need to make up the difference.    I've been coming to Gullifty's for over 20 years now and I have got to say it's always been one of my favorite spots on the Mainline.  Nice comfort food and overall consistency in both food and service.  If they were located in Philly, they'd get 4 stars.  Considering the options on the Mainline, they get 5.  I've always liked the sandwiches, the appetizers (the beer battered onion rings are amazing, as is the fried cheese), the pizzas (the apple and bacon pizza remains a favorite), the pastas are excellent.  And their cheesecake is to die for -- unlike any restaurant cheesecake, it really tastes homemade.  My daughter likes their ribs, I'm not terribly impressed with the salmon, but the fish and chips is a good one.  All in all, a solid neighborhood selection for from-scratch food.  Order on MLD and beat the crowds.",5.0,2
qT33sLdZ6Y6VEhmJnf1R7A,503pF5lfjgRPBtFDvTdGRg,jQBPO3rYkNwIaOdQS5ktgQ,I only come here for their ice cream. It's always been delicious but nothing THAT amazing for the prices. But would be a nice place for a date or to escape the hot STL summer,4.0,0
LGyG4l0T_yIQ1elI427HPw,P9VcQ2CnhJlpEaWO2Yd06w,2XYPFRm7teCUr3eGsB2-qw,This is one of my favorite Thai places in the area! The Chu Che Duck is in a rich creamy curry sauce and it is fantastic! The Pad Thai is also cooked very well and not too many peanuts. Some restaurants over power with tofu or peanuts. This is just perfect! Great place!,4.0,2
ngvpV-xINkQ2foFPF4ux0Q,TVN3qoXU0-sateboutdCZg,B2wSy1zQCdZgDXOkhAKGDQ,"I've stayed at a lot of Tampa hotels and this one is one of my favorites so far. The rooms have microwaves, mini fridges, two room areas and great views of the downtown area. The on-site restaurant is decent and offers room service with good service.  My gripes: wifi is only free for elite reward members with gold and diamond status, valet is only available (parking may be across the street though) and the front desk kept me waiting for over 10 minutes to check-in. Wifi has a fee AND is spotty.",4.0,0
4J4d_Vr9_eBS4vOST5zBhQ,IdYplEo8X0JKo_-QHgrcuA,cXSyVvOr9YRN9diDkaWs0Q,"Wish I knew about this place before! I found this place in yelp while I was scrolling for a nearby brunch spot. This place had so many good reviews and located next to cafe la Maude (which I was not impressed at all). So I gave this place a shot and I am glad I did! At first, it's a really small and tight place, but the inside decor is really nice with a lot of natural light. The food is amazing!! I had the breakfast bomb with bacon. It is really interesting how they incorporate the pancake with the meal and use it differently. It's def a must try dish. Also the coffee there is amazing. I absolutely love this place!",5.0,0
4O2kmoDltB5A5FrvGGA12g,iQ7PKAsv2pxDE-3MzSwuKQ,aCjTyN2RLAao0jsYZkZfbA,"We nom here all the time. Freshly made waffle cones and delicious ice cream. The waffle cone bowls and banana splits are incredible but the Italian ice is just OK. But it's an ice cream stand so what are you doing getting Italian ice!   If I had to change anything, the kids who work there need some better customer service training. They don't greet customers, no niceties (thanks, you're welcome, have a nice day), and they are very slooooow to do anything. But I also get that it's a little ice cream stand staffed with a bunch of angsty teenagers who can't be bothered with basic professionalism. Pretty much what you'd expect and not enough to stop me from enjoying their tasty frozen treats!",3.0,0
xarfV9Jeh51qGU7BdsIb3Q,DllsArM9P71HfSgDBykLOg,pd8lx4So-ad4SpSN5QFHBg,"Went here to support their craft sale. Each crafter donated a portion of their sales back to the Humane Society, while others had signs displaying that all was being donated. I had to keep away from the adoption center as l would surely leave with several of their beautiful animals. Bought a toy for my cats and Grand puppy to contribute to their cause. Lots of beautiful animals up for adoption if you are in need of a forever friend. They also have several other fund raisers coming up should you want to check them out.",4.0,0
8fqL0zroJV1fRW1ElSVSwA,bwWGVLbtdSlcsvkc2Ttu6w,Et2yOijYQbWyR-mE0-z40w,"Fairly new sushi spot. Really fresh sushi. We shared a sushi dinner they have which gives you quite the variety, tuna, salmon, yellowtail, and another selection. It was really great and so damn fresh. We also had the salmon tartare special, wasn't my cup of tea Bc it had too much mayo in it. Great service. We ended up getting a bottle of wine and that was smart of us Bc they have a deal on bottles of wine. They also have a ""club"" you can join. It's a card and it affords you a percentage off your bill on visits. I'll definitely be back. I'm a fan!!!",4.0,2
d6FKxzidNUBaFGi0mMyphA,s3U0QDgbVsD_gnmtfTqZgg,mA1v8uVY5IzQfOyVy7xbTw,"Super tasty ice cream and mammoth shakes! We had the New Yorker, with strawberry cheesecake, and it was definitely enough for two people. Service was nice, and the ladies at the counter were helpful. It took us about 5 minutes to get our shake with one other person in line. Parking is plentiful. Only complaints I have are that we had a hard time finding a place to sit because tables were not clean, and the noise level was pretty high. Otherwise, a pretty cool stop.",4.0,0
IMufQnE3b4iLdI5c8f-PCQ,eBBFfGMgGJRRwT1Q4BgYtQ,Mbkt43sUBsvXRxmrJrZFhQ,"Started off with queso dip was one of the best queso dips, Very rich and lots of other flavors. Went well with the multicolored chips. Main entrée was the Ahi tuna tacos, Very flavorful and a lot of tuna on each taco. Three tacos on the plate along with rice and beans very Flavorful and filling meal. Atmosphere is excellent lots of TVs to watch sporting events service is excellent also!",5.0,0
ljFYwKRyBpkyrYpLwbMxLA,GRNqIGUrkHJabOlTBktzBw,qa1fGa9u0_awl-A8CinLRg,"This was my first time coming here. The line was pretty busy for a Saturday lunch time, but they had 3 people taking orders so it moved through pretty fast. Very clean inside and restrooms clean as well. Wr ordered the choose two: garden salad and the veggie sandwich, and the French dip roast beef sandwich and country potato soup. The meal was delivered to the table in a timely manner and staff was very friendly. Food was delicious!",4.0,0
Ot5LwE2XXCCQ2fxep2-1sQ,zK45u9A_up9SDB8M5EcvTA,dNR-b-CsrFGYhMo9zLMrCw,"This is my second time. I ordered the beef Korean taco this was marinated beef,spicy slaw and a creamy wasabi sauce. Omg its DE-li-cious. I also ordered the curried chicken fried rice it comes with a cucumber sauce very good as well. My bf got the hot chicken this came with a side of slaw. I think this was a special dish they had that week. It wasn't a whole chicken more of chopped on a bed of lettuce. It was very good as well, not too spicy, not bland either. We also tried the beef  yakitori it comes with a sauce, I think it's their housemade soy sauce. Pretty good. Overall very pleased with this restaurant. Everyone is very nice. The owner is awesome also. I recommend trying this place!",5.0,0
e8ISTGh62ZIGQ53Tdvi8Bw,qSPg5fXXvVDaWipNXfV35A,3yI-7C8JzbG-ZaSqAGHMAQ,"We had the burrito pazon with asado( steak) and my husband had also the tacos asado , I dont considered them authentic Mexican for me it's Americanized but it better then other places. It was really good and filling. The horchata was not good tasted that it was made out of powdered horchata",4.0,0
v4jwvDpz2oocirGLjH5lbg,NSdm5ZOvP9OWSj-ludeVKQ,hAmuto6UndVroyd_DaD-TA,Omg. Someone told me about this and driving up to it I was thrown off. Do not let location deter you!! This place is  Great seafood. Mmmm mmm mmm. Can't wait to go back. My son learned to eat and love crawfish! Who knew a 7 year old would love them so much!,5.0,2
